Trading report for BTC-USD
Started with $50,000.00
Ended with $8,178,895.99
Profit is $8,128,895.99 (16257.79%)

         date   ticker action    quantity          price          cost
34 2019-08-17  BTC-USD    BUY  127.707912   10231.744141  1.307981e+06
35 2019-08-28  BTC-USD   SELL  127.707912    9754.422852  1.245717e+06
36 2019-11-05  BTC-USD    BUY  133.071918    9342.527344  1.244471e+06
37 2019-11-24  BTC-USD   SELL  133.071918    7047.916992  9.378798e+05
38 2020-01-08  BTC-USD    BUY  115.844287    8079.862793  9.369420e+05
39 2020-03-06  BTC-USD   SELL  115.844287    9122.545898  1.056795e+06
40 2020-04-19  BTC-USD    BUY  146.699267    7189.424805  1.055738e+06
41 2020-06-29  BTC-USD   SELL  146.699267    9190.854492  1.348292e+06
42 2020-07-27  BTC-USD    BUY  122.428648   10990.873047  1.346943e+06
43 2020-09-09  BTC-USD   SELL  122.428648   10242.347656  1.253957e+06
44 2020-10-13  BTC-USD    BUY  109.527602   11425.899414  1.252703e+06
45 2021-04-27  BTC-USD   SELL  109.527602   55033.117188  6.027645e+06
46 2021-08-01  BTC-USD    BUY  150.484503   39974.894531  6.021618e+06
47 2021-09-23  BTC-USD   SELL  150.484503   44895.097656  6.756016e+06
48 2021-10-11  BTC-USD    BUY  117.292209   57484.789062  6.749260e+06
49 2021-11-27  BTC-USD   SELL  117.292209   54815.078125  6.429382e+06
50 2022-02-19  BTC-USD    BUY  159.924997   40122.156250  6.422952e+06
51 2022-03-07  BTC-USD   SELL  159.924997   38062.039062  6.087071e+06
52 2022-03-19  BTC-USD    BUY  143.987096   42190.652344  6.080984e+06
53 2022-03-20  BTC-USD   SELL  143.987096   41247.824219  5.939154e+06
54 2022-03-27  BTC-USD    BUY  126.596020   46820.492188  5.933215e+06
55 2022-04-22  BTC-USD   SELL  126.596020   39740.320312  5.030966e+06
56 2022-07-28  BTC-USD    BUY  210.574499   23843.886719  5.025935e+06
57 2022-08-29  BTC-USD   SELL  210.574499   20297.994141  4.274240e+06
58 2022-10-31  BTC-USD    BUY  208.125837   20495.773438  4.269966e+06
59 2022-11-14  BTC-USD   SELL  208.125837   16618.199219  3.458677e+06
60 2022-12-25  BTC-USD    BUY  204.950065   16841.986328  3.455218e+06
61 2023-01-03  BTC-USD   SELL  204.950065   16679.857422  3.418538e+06
62 2023-01-12  BTC-USD    BUY  180.804564   18869.587891  3.415119e+06
63 2023-03-10  BTC-USD   SELL  180.804564   20187.244141  3.649946e+06
64 2023-03-19  BTC-USD    BUY  129.915311   28038.675781  3.646296e+06
65 2023-05-08  BTC-USD   SELL  129.915311   27694.273438  3.597910e+06
66 2023-06-25  BTC-USD    BUY  117.804812   30480.261719  3.594312e+06
67 2023-08-03  BTC-USD   SELL  117.804812   29178.679688  3.437389e+06
68 2023-10-01  BTC-USD    BUY  122.589752   27983.750000  3.433951e+06
69 2024-01-24  BTC-USD   SELL  122.589752   40077.074219  4.913039e+06
70 2024-02-11  BTC-USD    BUY  101.528775   48293.917969  4.908126e+06
71 2024-04-19  BTC-USD   SELL  101.528775   63843.570312  6.481959e+06
72 2024-05-25  BTC-USD    BUY   93.393781   69265.945312  6.475478e+06
73 2024-06-25  BTC-USD   SELL   93.393781   61804.640625  5.772169e+06
74 2024-07-28  BTC-USD    BUY   84.397671   68255.867188  5.766397e+06
75 2024-08-14  BTC-USD   SELL   84.397671   58737.269531  4.957289e+06
76 2024-09-25  BTC-USD    BUY   78.351880   63143.144531  4.952331e+06
77 2025-01-05  BTC-USD   SELL   78.351880   98314.960938  7.703162e+06
78 2025-01-21  BTC-USD    BUY   72.426204  106146.265625  7.695459e+06
79 2025-02-16  BTC-USD   SELL   72.426204   96175.031250  6.965592e+06
80 2025-04-24  BTC-USD    BUY   73.998235   93943.796875  6.958627e+06
81 2025-06-29  BTC-USD   SELL   73.998235  108385.570312  8.020341e+06
82 2025-07-08  BTC-USD    BUY   73.467611  108950.273438  8.012321e+06
